benchmark,clf_name,train_roc,train_prn,test_roc,test_prn
abalone_benchmark_1064.csv,CBLOF,0.6703,0,0.6852,0
abalone_benchmark_1065.csv,ABOD,0.7186,0,0.7589,0
abalone_benchmark_1065.csv,KNN,0.6513,0,0.6615,0
abalone_benchmark_1065.csv,IForest,0.6176,0,0.6377,0
abalone_benchmark_1065.csv,HBOS,0.7186,0,0.7549,0
abalone_benchmark_1065.csv,LOF,0.7186,0,0.5562,0
abalone_benchmark_1065.csv,CBLOF,0.6513,0,0.5576,0
abalone_benchmark_1066.csv,ABOD,0.7335,0,0.8287,0
abalone_benchmark_1066.csv,KNN,0.7651,0,0.7011,0
abalone_benchmark_1066.csv,IForest,0.6703,0,0.463,0
abalone_benchmark_1066.csv,HBOS,0.7657,0,0.6984,0
abalone_benchmark_1066.csv,LOF,0.6388,0,0.5734,0
abalone_benchmark_1066.csv,CBLOF,0.8282,0,0.4537,0
abalone_benchmark_1067.csv,ABOD,0.584,0,0.7629,0
abalone_benchmark_1067.csv,KNN,0.7186,0,0.7549,0
abalone_benchmark_1067.csv,IForest,0.6513,0,0.6456,0
abalone_benchmark_1067.csv,HBOS,0.7196,0,0.6549,0
abalone_benchmark_1067.csv,LOF,0.5503,0,0.6589,0
abalone_benchmark_1067.csv,CBLOF,0.6176,0,0.7469,0
abalone_benchmark_1068.csv,ABOD,0.6513,0,0.9576,0
abalone_benchmark_1068.csv,KNN,0.7186,0,0.9576,0
abalone_benchmark_1068.csv,IForest,0.6513,0,0.9668,0
abalone_benchmark_1068.csv,HBOS,0.7186,0,0.9642,0
abalone_benchmark_1068.csv,LOF,0.6513,0,0.8536,0
abalone_benchmark_1068.csv,CBLOF,0.7186,0,0.9615,0
abalone_benchmark_1069.csv,ABOD,0.7597,0,0.5895,0
abalone_benchmark_1069.csv,KNN,0.8761,0,0.5802,0
abalone_benchmark_1069.csv,IForest,0.7209,0,0.5101,0
abalone_benchmark_1069.csv,HBOS,0.6825,0,0.5909,0
abalone_benchmark_1069.csv,LOF,0.6433,0,0.5141,0
abalone_benchmark_1069.csv,CBLOF,0.6821,0,0.5048,0
abalone_benchmark_1070.csv,ABOD,0.685,0,0.7469,0
abalone_benchmark_1070.csv,KNN,0.7523,0,0.7443,0
abalone_benchmark_1070.csv,IForest,0.7186,0,0.5456,0
abalone_benchmark_1070.csv,HBOS,0.7869,0,0.5602,0
abalone_benchmark_1070.csv,LOF,0.5503,0,0.643,0
abalone_benchmark_1070.csv,CBLOF,0.685,0,0.6377,0
abalone_benchmark_1071.csv,ABOD,0.6433,0,0.5895,0
abalone_benchmark_1071.csv,KNN,0.6821,0,0.5181,0
abalone_benchmark_1071.csv,IForest,0.7209,0,0.5975,0
abalone_benchmark_1071.csv,HBOS,0.76,0,0.5909,0
abalone_benchmark_1071.csv,LOF,0.6045,0,0.5762,0
abalone_benchmark_1071.csv,CBLOF,0.6821,0,0.5061,0
abalone_benchmark_1072.csv,ABOD,0.7737,0,0.7948,0
abalone_benchmark_1072.csv,KNN,0.8458,0,0.8781,0
abalone_benchmark_1072.csv,IForest,0.7737,0,0.7908,0
abalone_benchmark_1072.csv,HBOS,0.7387,0,0.8001,0
abalone_benchmark_1072.csv,LOF,0.7017,0,0.7141,0
abalone_benchmark_1072.csv,CBLOF,0.7017,0,0.7855,0
abalone_benchmark_1073.csv,ABOD,0.8018,0,0.7449,0
abalone_benchmark_1073.csv,KNN,0.8018,0,0.7476,0
abalone_benchmark_1073.csv,IForest,0.7515,0,0.6395,0
abalone_benchmark_1073.csv,HBOS,0.9041,0,0.5976,0
abalone_benchmark_1073.csv,LOF,0.7011,0,0.753,0
abalone_benchmark_1073.csv,CBLOF,0.7515,0,0.6462,0
abalone_benchmark_1074.csv,ABOD,0.6433,0,0.7971,0
abalone_benchmark_1074.csv,KNN,0.6821,0,0.7918,0
abalone_benchmark_1074.csv,IForest,0.6433,0,0.7958,0
abalone_benchmark_1074.csv,HBOS,0.7229,0,0.8011,0
abalone_benchmark_1074.csv,LOF,0.5657,0,0.8038,0
abalone_benchmark_1074.csv,CBLOF,0.6433,0,0.7971,0
abalone_benchmark_1075.csv,ABOD,0.7169,0,0.8017,0
abalone_benchmark_1075.csv,KNN,0.7169,0,0.631,0
abalone_benchmark_1075.csv,IForest,0.6872,0,0.4485,0
abalone_benchmark_1075.csv,HBOS,0.7467,0,0.4736,0
abalone_benchmark_1075.csv,LOF,0.598,0,0.799,0
abalone_benchmark_1075.csv,CBLOF,0.6872,0,0.7977,0
abalone_benchmark_1076.csv,ABOD,0.6296,0,0.8648,0
abalone_benchmark_1076.csv,KNN,0.6656,0,0.7708,0
abalone_benchmark_1076.csv,IForest,0.5575,0,0.6121,0
abalone_benchmark_1076.csv,HBOS,0.5935,0,0.6095,0
abalone_benchmark_1076.csv,LOF,0.5935,0,0.7762,0
abalone_benchmark_1076.csv,CBLOF,0.6296,0,0.7762,0
abalone_benchmark_1077.csv,ABOD,0.6045,0,0.657,0
abalone_benchmark_1077.csv,KNN,0.527,0,0.6583,0
abalone_benchmark_1077.csv,IForest,0.5657,0,0.6663,0
abalone_benchmark_1077.csv,HBOS,0.6841,0,0.8011,0
abalone_benchmark_1077.csv,LOF,0.4882,0,0.5935,0
abalone_benchmark_1077.csv,CBLOF,0.527,0,0.5842,0
abalone_benchmark_1078.csv,ABOD,0.7737,0,0.7948,0
abalone_benchmark_1078.csv,KNN,0.8458,0,0.7921,0
abalone_benchmark_1078.csv,IForest,0.8098,0,0.7074,0
abalone_benchmark_1078.csv,HBOS,0.8105,0,0.7948,0
abalone_benchmark_1078.csv,LOF,0.7017,0,0.6268,0
abalone_benchmark_1078.csv,CBLOF,0.8098,0,0.7961,0
abalone_benchmark_1079.csv,ABOD,0.7651,0,0.58,0
abalone_benchmark_1079.csv,KNN,0.8598,0,0.5813,0
abalone_benchmark_1079.csv,IForest,0.7019,0,0.4656,0
abalone_benchmark_1079.csv,HBOS,0.7335,0,0.8366,0
abalone_benchmark_1079.csv,LOF,0.6388,0,0.4431,0
abalone_benchmark_1079.csv,CBLOF,0.7335,0,0.4458,0
abalone_benchmark_1080.csv,ABOD,0.6176,0,0.8549,0
abalone_benchmark_1080.csv,KNN,0.6176,0,0.9549,0
abalone_benchmark_1080.csv,IForest,0.6176,0,0.9562,0
abalone_benchmark_1080.csv,HBOS,0.6176,0,0.9456,0
abalone_benchmark_1080.csv,LOF,0.6176,0,0.7562,0
abalone_benchmark_1080.csv,CBLOF,0.6176,0,0.8443,0
abalone_benchmark_1081.csv,ABOD,0.6433,0,0.6623,0
abalone_benchmark_1081.csv,KNN,0.6821,0,0.6583,0
abalone_benchmark_1081.csv,IForest,0.7209,0,0.6676,0
abalone_benchmark_1081.csv,HBOS,0.76,0,0.7284,0
abalone_benchmark_1081.csv,LOF,0.6045,0,0.5248,0
abalone_benchmark_1081.csv,CBLOF,0.6433,0,0.5949,0
abalone_benchmark_1082.csv,ABOD,0.6784,0,0.7322,0
abalone_benchmark_1082.csv,KNN,0.6784,0,0.7282,0
abalone_benchmark_1082.csv,IForest,0.7241,0,0.7744,0
abalone_benchmark_1082.csv,HBOS,0.8157,0,0.7945,0
abalone_benchmark_1082.csv,LOF,0.5868,0,0.6224,0
abalone_benchmark_1082.csv,CBLOF,0.7241,0,0.7945,0
abalone_benchmark_1083.csv,ABOD,0.7017,0,0.6281,0
abalone_benchmark_1083.csv,KNN,0.7017,0,0.5501,0
abalone_benchmark_1083.csv,IForest,0.5935,0,0.5408,0
abalone_benchmark_1083.csv,HBOS,0.6299,0,0.5315,0
abalone_benchmark_1083.csv,LOF,0.6296,0,0.4654,0
abalone_benchmark_1083.csv,CBLOF,0.6296,0,0.5434,0
abalone_benchmark_1084.csv,ABOD,0.6741,0,0.6961,0
abalone_benchmark_1084.csv,KNN,0.6741,0,0.7,0
abalone_benchmark_1084.csv,IForest,0.7022,0,0.6776,0
abalone_benchmark_1084.csv,HBOS,0.7032,0,0.6908,0
abalone_benchmark_1084.csv,LOF,0.5898,0,0.6974,0
abalone_benchmark_1084.csv,CBLOF,0.6741,0,0.6961,0
abalone_benchmark_1085.csv,ABOD,0.7597,0,0.677,0
abalone_benchmark_1085.csv,KNN,0.7985,0,0.6676,0
abalone_benchmark_1085.csv,IForest,0.6821,0,0.6596,0
abalone_benchmark_1085.csv,HBOS,0.6838,0,0.6716,0
abalone_benchmark_1085.csv,LOF,0.7209,0,0.5975,0
abalone_benchmark_1085.csv,CBLOF,0.7209,0,0.5975,0
abalone_benchmark_1086.csv,ABOD,0.6656,0,0.7088,0
abalone_benchmark_1086.csv,KNN,0.7017,0,0.7868,0
abalone_benchmark_1086.csv,IForest,0.5935,0,0.7841,0
abalone_benchmark_1086.csv,HBOS,0.7377,0,0.7048,0
abalone_benchmark_1086.csv,LOF,0.6296,0,0.6201,0
abalone_benchmark_1086.csv,CBLOF,0.5935,0,0.6241,0
abalone_benchmark_1087.csv,ABOD,0.6784,0,0.7268,0
abalone_benchmark_1087.csv,KNN,0.6784,0,0.7864,0
abalone_benchmark_1087.csv,IForest,0.5868,0,0.678,0
abalone_benchmark_1087.csv,HBOS,0.6362,0,0.7201,0
abalone_benchmark_1087.csv,LOF,0.6326,0,0.613,0
abalone_benchmark_1087.csv,CBLOF,0.6326,0,0.7255,0
abalone_benchmark_1088.csv,ABOD,0.7017,0,0.7128,0
abalone_benchmark_1088.csv,KNN,0.7377,0,0.7128,0
abalone_benchmark_1088.csv,IForest,0.6296,0,0.7141,0
abalone_benchmark_1088.csv,HBOS,0.6296,0,0.6875,0
abalone_benchmark_1088.csv,LOF,0.6656,0,0.5434,0
abalone_benchmark_1088.csv,CBLOF,0.6656,0,0.5395,0
abalone_benchmark_1089.csv,ABOD,0.6005,0,0.6556,0
abalone_benchmark_1089.csv,KNN,0.5501,0,0.7556,0
abalone_benchmark_1089.csv,IForest,0.5501,0,0.6083,0
abalone_benchmark_1089.csv,HBOS,0.6005,0,0.5395,0
abalone_benchmark_1089.csv,LOF,0.6508,0,0.661,0
abalone_benchmark_1089.csv,CBLOF,0.6005,0,0.7435,0
abalone_benchmark_1090.csv,ABOD,0.7854,0,0.5702,0
abalone_benchmark_1090.csv,KNN,0.7437,0,0.622,0
abalone_benchmark_1090.csv,IForest,0.6594,0,0.6207,0
abalone_benchmark_1090.csv,HBOS,0.6594,0,0.88,0
abalone_benchmark_1090.csv,LOF,0.7014,0,0.5648,0
abalone_benchmark_1090.csv,CBLOF,0.6594,0,0.5608,0
abalone_benchmark_1091.csv,ABOD,0.7014,0,0.8189,0
abalone_benchmark_1091.csv,KNN,0.7014,0,0.6287,0
abalone_benchmark_1091.csv,IForest,0.7014,0,0.6965,0
abalone_benchmark_1091.csv,HBOS,0.7437,0,0.7005,0
abalone_benchmark_1091.csv,LOF,0.6594,0,0.6979,0
abalone_benchmark_1091.csv,CBLOF,0.7434,0,0.622,0
abalone_benchmark_1092.csv,ABOD,0.5503,0,0.4469,0
abalone_benchmark_1092.csv,KNN,0.6176,0,0.643,0
abalone_benchmark_1092.csv,IForest,0.4493,0,0.7483,0
abalone_benchmark_1092.csv,HBOS,0.5506,0,0.8469,0
abalone_benchmark_1092.csv,LOF,0.5166,0,0.543,0
abalone_benchmark_1092.csv,CBLOF,0.584,0,0.5324,0
abalone_benchmark_1093.csv,ABOD,0.7523,0,0.5496,0
abalone_benchmark_1093.csv,KNN,0.7186,0,0.6523,0
abalone_benchmark_1093.csv,IForest,0.7523,0,0.5562,0
abalone_benchmark_1093.csv,HBOS,0.7529,0,0.5562,0
abalone_benchmark_1093.csv,LOF,0.6513,0,0.6629,0
abalone_benchmark_1093.csv,CBLOF,0.685,0,0.6536,0
abalone_benchmark_1094.csv,ABOD,0.7019,0,0.8221,0
abalone_benchmark_1094.csv,KNN,0.6703,0,0.8287,0
abalone_benchmark_1094.csv,IForest,0.6072,0,0.7063,0
abalone_benchmark_1094.csv,HBOS,0.6703,0,0.8168,0
abalone_benchmark_1094.csv,LOF,0.544,0,0.5761,0
abalone_benchmark_1094.csv,CBLOF,0.7019,0,0.6958,0
abalone_benchmark_1095.csv,ABOD,0.5935,0,0.6215,0
abalone_benchmark_1095.csv,KNN,0.5935,0,0.5461,0
abalone_benchmark_1095.csv,IForest,0.5935,0,0.5208,0
abalone_benchmark_1095.csv,HBOS,0.6676,0,0.5301,0
abalone_benchmark_1095.csv,LOF,0.5575,0,0.5408,0
abalone_benchmark_1095.csv,CBLOF,0.6296,0,0.5368,0
abalone_benchmark_1096.csv,ABOD,0.6656,0,0.6228,0
abalone_benchmark_1096.csv,KNN,0.7017,0,0.7074,0
abalone_benchmark_1096.csv,IForest,0.6296,0,0.7074,0
abalone_benchmark_1096.csv,HBOS,0.6663,0,0.7828,0
abalone_benchmark_1096.csv,LOF,0.5935,0,0.5448,0
abalone_benchmark_1096.csv,CBLOF,0.6296,0,0.6348,0
abalone_benchmark_1097.csv,ABOD,0.6045,0,0.5962,0
abalone_benchmark_1097.csv,KNN,0.6433,0,0.5949,0
abalone_benchmark_1097.csv,IForest,0.527,0,0.661,0
abalone_benchmark_1097.csv,HBOS,0.527,0,0.743,0
abalone_benchmark_1097.csv,LOF,0.6045,0,0.5895,0
abalone_benchmark_1097.csv,CBLOF,0.527,0,0.5815,0
abalone_benchmark_1098.csv,ABOD,0.6513,0,0.5576,0
abalone_benchmark_1098.csv,KNN,0.6513,0,0.5642,0
abalone_benchmark_1098.csv,IForest,0.584,0,0.4562,0
abalone_benchmark_1098.csv,HBOS,0.6176,0,0.5615,0
abalone_benchmark_1098.csv,LOF,0.5166,0,0.5576,0
abalone_benchmark_1098.csv,CBLOF,0.6176,0,0.4549,0
abalone_benchmark_1099.csv,ABOD,0.7241,0,0.4979,0
abalone_benchmark_1099.csv,KNN,0.7699,0,0.6077,0
abalone_benchmark_1099.csv,IForest,0.7241,0,0.6171,0
abalone_benchmark_1099.csv,HBOS,0.7245,0,0.7242,0
abalone_benchmark_1099.csv,LOF,0.6784,0,0.506,0
abalone_benchmark_1099.csv,CBLOF,0.7241,0,0.5709,0
abalone_benchmark_1100.csv,ABOD,0.685,0,0.7297,0
abalone_benchmark_1100.csv,KNN,0.7186,0,0.835,0
abalone_benchmark_1100.csv,IForest,0.584,0,0.7615,0
abalone_benchmark_1100.csv,HBOS,0.651,0,0.8509,0
abalone_benchmark_1100.csv,LOF,0.584,0,0.6204,0
abalone_benchmark_1100.csv,CBLOF,0.6513,0,0.7443,0
abalone_benchmark_1101.csv,ABOD,0.6513,0,0.6509,0
abalone_benchmark_1101.csv,KNN,0.6176,0,0.6483,0
abalone_benchmark_1101.csv,IForest,0.584,0,0.6456,0
abalone_benchmark_1101.csv,HBOS,0.5873,0,0.6602,0
abalone_benchmark_1101.csv,LOF,0.483,0,0.5469,0
abalone_benchmark_1101.csv,CBLOF,0.584,0,0.539,0
abalone_benchmark_1102.csv,ABOD,0.6388,0,0.6958,0
abalone_benchmark_1102.csv,KNN,0.6703,0,0.6918,0
abalone_benchmark_1102.csv,IForest,0.5756,0,0.6878,0
abalone_benchmark_1102.csv,HBOS,0.6075,0,0.7024,0
abalone_benchmark_1102.csv,LOF,0.6388,0,0.6878,0
abalone_benchmark_1102.csv,CBLOF,0.6072,0,0.6825,0
abalone_benchmark_1103.csv,ABOD,0.6277,0,0.606,0
abalone_benchmark_1103.csv,KNN,0.6574,0,0.6139,0
abalone_benchmark_1103.csv,IForest,0.598,0,0.6126,0
abalone_benchmark_1103.csv,HBOS,0.6277,0,0.4512,0
abalone_benchmark_1103.csv,LOF,0.6277,0,0.6205,0
abalone_benchmark_1103.csv,CBLOF,0.6574,0,0.6165,0
abalone_benchmark_1104.csv,ABOD,0.7651,0,0.4497,0
abalone_benchmark_1104.csv,KNN,0.7651,0,0.4537,0
abalone_benchmark_1104.csv,IForest,0.7019,0,0.4511,0
abalone_benchmark_1104.csv,HBOS,0.7342,0,0.5774,0
abalone_benchmark_1104.csv,LOF,0.6072,0,0.4431,0
abalone_benchmark_1104.csv,CBLOF,0.7651,0,0.4484,0
abalone_benchmark_1105.csv,ABOD,0.6703,0,0.8208,0
abalone_benchmark_1105.csv,KNN,0.6388,0,0.6865,0
abalone_benchmark_1105.csv,IForest,0.6388,0,0.6905,0
abalone_benchmark_1105.csv,HBOS,0.6717,0,0.6852,0
abalone_benchmark_1105.csv,LOF,0.5124,0,0.6931,0
abalone_benchmark_1105.csv,CBLOF,0.5756,0,0.7011,0
abalone_benchmark_1106.csv,ABOD,0.6656,0,0.5395,0
abalone_benchmark_1106.csv,KNN,0.7017,0,0.5381,0
abalone_benchmark_1106.csv,IForest,0.6656,0,0.4415,0
abalone_benchmark_1106.csv,HBOS,0.7017,0,0.4468,0
abalone_benchmark_1106.csv,LOF,0.6656,0,0.5301,0
abalone_benchmark_1106.csv,CBLOF,0.6656,0,0.4481,0
abalone_benchmark_1107.csv,ABOD,0.6388,0,0.5708,0
abalone_benchmark_1107.csv,KNN,0.6703,0,0.5681,0
abalone_benchmark_1107.csv,IForest,0.6388,0,0.459,0
abalone_benchmark_1107.csv,HBOS,0.7019,0,0.588,0
abalone_benchmark_1107.csv,LOF,0.6388,0,0.4484,0
abalone_benchmark_1107.csv,CBLOF,0.6703,0,0.4497,0
abalone_benchmark_1108.csv,ABOD,0.6703,0,0.7037,0
abalone_benchmark_1108.csv,KNN,0.6707,0,0.5694,0
abalone_benchmark_1108.csv,IForest,0.6072,0,0.5708,0
abalone_benchmark_1108.csv,HBOS,0.6072,0,0.6799,0
abalone_benchmark_1108.csv,LOF,0.6703,0,0.5827,0
abalone_benchmark_1108.csv,CBLOF,0.6703,0,0.5761,0
abalone_benchmark_1109.csv,ABOD,0.5214,0,0.6082,0
abalone_benchmark_1109.csv,KNN,0.5575,0,0.6981,0
abalone_benchmark_1109.csv,IForest,0.5214,0,0.6108,0
abalone_benchmark_1109.csv,HBOS,0.6296,0,0.6888,0
abalone_benchmark_1109.csv,LOF,0.5214,0,0.6068,0
abalone_benchmark_1109.csv,CBLOF,0.5214,0,0.6121,0
abalone_benchmark_1110.csv,ABOD,0.6176,0,0.5456,0
abalone_benchmark_1110.csv,KNN,0.584,0,0.5416,0
abalone_benchmark_1110.csv,IForest,0.6513,0,0.6377,0
abalone_benchmark_1110.csv,HBOS,0.6513,0,0.7523,0
abalone_benchmark_1110.csv,LOF,0.584,0,0.5337,0
abalone_benchmark_1110.csv,CBLOF,0.6176,0,0.5377,0
abalone_benchmark_1111.csv,ABOD,0.6513,0,0.7443,0
abalone_benchmark_1111.csv,KNN,0.6513,0,0.7456,0
abalone_benchmark_1111.csv,IForest,0.584,0,0.7562,0
abalone_benchmark_1111.csv,HBOS,0.585,0,0.7483,0
abalone_benchmark_1111.csv,LOF,0.5503,0,0.7483,0
abalone_benchmark_1111.csv,CBLOF,0.5503,0,0.6337,0
abalone_benchmark_1112.csv,ABOD,0.7019,0,0.7103,0
abalone_benchmark_1112.csv,KNN,0.7967,0,0.8419,0
abalone_benchmark_1112.csv,IForest,0.7335,0,0.6944,0
abalone_benchmark_1112.csv,HBOS,0.7654,0,0.713,0
abalone_benchmark_1112.csv,LOF,0.6703,0,0.7156,0
abalone_benchmark_1112.csv,CBLOF,0.6703,0,0.5747,0
abalone_benchmark_1113.csv,ABOD,0.7848,0,0.7751,0
abalone_benchmark_1113.csv,KNN,0.7848,0,0.6774,0
abalone_benchmark_1113.csv,IForest,0.7289,0,0.6868,0
abalone_benchmark_1113.csv,HBOS,0.7303,0,0.7323,0
abalone_benchmark_1113.csv,LOF,0.7289,0,0.6279,0
abalone_benchmark_1113.csv,CBLOF,0.6172,0,0.771,0
abalone_benchmark_1114.csv,ABOD,0.6388,0,0.4537,0
abalone_benchmark_1114.csv,KNN,0.6703,0,0.5747,0
abalone_benchmark_1114.csv,IForest,0.6072,0,0.5774,0
abalone_benchmark_1114.csv,HBOS,0.6398,0,0.5827,0
abalone_benchmark_1114.csv,LOF,0.6072,0,0.4458,0
abalone_benchmark_1114.csv,CBLOF,0.6388,0,0.4365,0
abalone_benchmark_1115.csv,ABOD,0.7335,0,0.709,0
abalone_benchmark_1115.csv,KNN,0.7651,0,0.8393,0
abalone_benchmark_1115.csv,IForest,0.7335,0,0.7024,0
abalone_benchmark_1115.csv,HBOS,0.7338,0,0.8234,0
abalone_benchmark_1115.csv,LOF,0.6388,0,0.7143,0
abalone_benchmark_1115.csv,CBLOF,0.7019,0,0.6984,0
abalone_benchmark_1116.csv,ABOD,0.7335,0,0.6931,0
abalone_benchmark_1116.csv,KNN,0.7019,0,0.7063,0
abalone_benchmark_1116.csv,IForest,0.6072,0,0.5813,0
abalone_benchmark_1116.csv,HBOS,0.671,0,0.7077,0
abalone_benchmark_1116.csv,LOF,0.6703,0,0.6971,0
abalone_benchmark_1116.csv,CBLOF,0.6388,0,0.58,0
abalone_benchmark_1117.csv,ABOD,0.786,0,0.4615,0
abalone_benchmark_1117.csv,KNN,0.786,0,0.5509,0
abalone_benchmark_1117.csv,IForest,0.786,0,0.5443,0
abalone_benchmark_1117.csv,HBOS,0.7553,0,0.5523,0
abalone_benchmark_1117.csv,LOF,0.685,0,0.4536,0
abalone_benchmark_1117.csv,CBLOF,0.786,0,0.4523,0
abalone_benchmark_1118.csv,ABOD,0.685,0,0.4416,0
abalone_benchmark_1118.csv,KNN,0.7186,0,0.5523,0
abalone_benchmark_1118.csv,IForest,0.6176,0,0.5549,0
abalone_benchmark_1118.csv,HBOS,0.6879,0,0.6629,0
abalone_benchmark_1118.csv,LOF,0.6513,0,0.5416,0
abalone_benchmark_1118.csv,CBLOF,0.7186,0,0.543,0
abalone_benchmark_1119.csv,ABOD,0.5754,0,0.7032,0
abalone_benchmark_1119.csv,KNN,0.6594,0,0.6979,0
abalone_benchmark_1119.csv,IForest,0.5754,0,0.6898,0
abalone_benchmark_1119.csv,HBOS,0.6177,0,0.6979,0
abalone_benchmark_1119.csv,LOF,0.5754,0,0.4398,0
abalone_benchmark_1119.csv,CBLOF,0.5754,0,0.489,0
abalone_benchmark_1120.csv,ABOD,0.7186,0,0.435,0
abalone_benchmark_1120.csv,KNN,0.685,0,0.6509,0
abalone_benchmark_1120.csv,IForest,0.685,0,0.6496,0
abalone_benchmark_1120.csv,HBOS,0.7523,0,0.6377,0
abalone_benchmark_1120.csv,LOF,0.6176,0,0.5509,0
abalone_benchmark_1120.csv,CBLOF,0.6176,0,0.4377,0
abalone_benchmark_1121.csv,ABOD,0.6388,0,0.713,0
abalone_benchmark_1121.csv,KNN,0.6388,0,0.584,0
abalone_benchmark_1121.csv,IForest,0.5756,0,0.459,0
abalone_benchmark_1121.csv,HBOS,0.6417,0,0.4497,0
abalone_benchmark_1121.csv,LOF,0.5756,0,0.7116,0
abalone_benchmark_1121.csv,CBLOF,0.6388,0,0.5734,0
abalone_benchmark_1122.csv,ABOD,0.6656,0,0.6175,0
abalone_benchmark_1122.csv,KNN,0.7017,0,0.6108,0
abalone_benchmark_1122.csv,IForest,0.6296,0,0.5341,0
abalone_benchmark_1122.csv,HBOS,0.6302,0,0.6241,0
abalone_benchmark_1122.csv,LOF,0.6296,0,0.4415,0
abalone_benchmark_1122.csv,CBLOF,0.6296,0,0.6875,0
abalone_benchmark_1123.csv,ABOD,0.6045,0,0.6029,0
abalone_benchmark_1123.csv,KNN,0.7209,0,0.5261,0
abalone_benchmark_1123.csv,IForest,0.6433,0,0.5208,0
abalone_benchmark_1123.csv,HBOS,0.6437,0,0.8011,0
abalone_benchmark_1123.csv,LOF,0.6433,0,0.5855,0
abalone_benchmark_1123.csv,CBLOF,0.6045,0,0.5154,0
abalone_benchmark_1124.csv,ABOD,0.6513,0,0.5615,0
abalone_benchmark_1124.csv,KNN,0.6513,0,0.5602,0
abalone_benchmark_1124.csv,IForest,0.6176,0,0.4443,0
abalone_benchmark_1124.csv,HBOS,0.584,0,0.5523,0
abalone_benchmark_1124.csv,LOF,0.6513,0,0.4615,0
abalone_benchmark_1124.csv,CBLOF,0.6513,0,0.5549,0
abalone_benchmark_1125.csv,ABOD,0.6326,0,0.7201,0
abalone_benchmark_1125.csv,KNN,0.6784,0,0.7215,0
abalone_benchmark_1125.csv,IForest,0.5868,0,0.5709,0
abalone_benchmark_1125.csv,HBOS,0.6326,0,0.5086,0
abalone_benchmark_1125.csv,LOF,0.6326,0,0.601,0
abalone_benchmark_1125.csv,CBLOF,0.6784,0,0.6713,0
abalone_benchmark_1126.csv,ABOD,0.6433,0,0.5949,0
abalone_benchmark_1126.csv,KNN,0.6433,0,0.6703,0
abalone_benchmark_1126.csv,IForest,0.6045,0,0.5949,0
abalone_benchmark_1126.csv,HBOS,0.6437,0,0.7537,0
abalone_benchmark_1126.csv,LOF,0.6821,0,0.5949,0
abalone_benchmark_1126.csv,CBLOF,0.6433,0,0.6636,0
abalone_benchmark_1127.csv,ABOD,0.6703,0,0.5589,0
abalone_benchmark_1127.csv,KNN,0.7335,0,0.5655,0
abalone_benchmark_1127.csv,IForest,0.5756,0,0.7143,0
abalone_benchmark_1127.csv,HBOS,0.7019,0,0.8353,0
abalone_benchmark_1127.csv,LOF,0.5756,0,0.4378,0
abalone_benchmark_1127.csv,CBLOF,0.6072,0,0.6839,0
abalone_benchmark_1128.csv,ABOD,0.7523,0,0.7483,0
abalone_benchmark_1128.csv,KNN,0.7523,0,0.8456,0
abalone_benchmark_1128.csv,IForest,0.6176,0,0.7523,0
abalone_benchmark_1128.csv,HBOS,0.6546,0,0.8589,0
abalone_benchmark_1128.csv,LOF,0.6176,0,0.6416,0
abalone_benchmark_1128.csv,CBLOF,0.685,0,0.8523,0
abalone_benchmark_1129.csv,ABOD,0.6388,0,0.6878,0
abalone_benchmark_1129.csv,KNN,0.6388,0,0.5747,0
abalone_benchmark_1129.csv,IForest,0.6072,0,0.4511,0
abalone_benchmark_1129.csv,HBOS,0.6388,0,0.4418,0
abalone_benchmark_1129.csv,LOF,0.5756,0,0.6918,0
abalone_benchmark_1129.csv,CBLOF,0.544,0,0.5708,0
abalone_benchmark_1130.csv,ABOD,0.6784,0,0.682,0
abalone_benchmark_1130.csv,KNN,0.6326,0,0.6874,0
abalone_benchmark_1130.csv,IForest,0.541,0,0.5749,0
abalone_benchmark_1130.csv,HBOS,0.6326,0,0.6358,0
abalone_benchmark_1130.csv,LOF,0.5868,0,0.6251,0
abalone_benchmark_1130.csv,CBLOF,0.6326,0,0.6251,0
abalone_benchmark_1136.csv,ABOD,0.584,0,0.6456,0
abalone_benchmark_1136.csv,KNN,0.7186,0,0.5496,0
abalone_benchmark_1136.csv,IForest,0.584,0,0.6496,0
abalone_benchmark_1136.csv,HBOS,0.6176,0,0.7456,0
abalone_benchmark_1136.csv,LOF,0.584,0,0.5562,0
abalone_benchmark_1136.csv,CBLOF,0.584,0,0.6377,0
abalone_benchmark_1137.csv,ABOD,0.6296,0,0.5421,0
abalone_benchmark_1137.csv,KNN,0.6656,0,0.5381,0
abalone_benchmark_1137.csv,IForest,0.5935,0,0.5355,0
abalone_benchmark_1137.csv,HBOS,0.5935,0,0.5328,0
abalone_benchmark_1137.csv,LOF,0.5935,0,0.6135,0
abalone_benchmark_1137.csv,CBLOF,0.5935,0,0.6082,0
abalone_benchmark_1138.csv,ABOD,0.5935,0,0.6201,0
abalone_benchmark_1138.csv,KNN,0.5575,0,0.6294,0
abalone_benchmark_1138.csv,IForest,0.4493,0,0.4535,0
abalone_benchmark_1138.csv,HBOS,0.5935,0,0.6201,0
abalone_benchmark_1138.csv,LOF,0.5575,0,0.5408,0
abalone_benchmark_1138.csv,CBLOF,0.5935,0,0.7008,0
abalone_benchmark_1139.csv,ABOD,0.7335,0,0.7024,0
abalone_benchmark_1139.csv,KNN,0.7019,0,0.8274,0
