benchmark,clf_name,train_roc,train_prn,test_roc,test_prn
wine_benchmark_0901.csv,HBOS,0.4856,0.0,0.4539,0.0
wine_benchmark_0901.csv,LOF,0.5397,0.0,0.4478,0.0
wine_benchmark_0901.csv,CBLOF,0.5036,0.0,0.4992,0.0
wine_benchmark_0902.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0902.csv,KNN,0.5873,0.0,0.4468,0.0
wine_benchmark_0902.csv,IForest,0.5262,0.0,0.4509,0.0
wine_benchmark_0902.csv,HBOS,0.5107,0.0,0.4482,0.0
wine_benchmark_0902.csv,LOF,0.6027,0.0,0.4536,0.0
wine_benchmark_0902.csv,CBLOF,0.618,0.0,0.4435,0.0
wine_benchmark_0903.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0903.csv,KNN,0.6074,0.0,0.5348,0.0
wine_benchmark_0903.csv,IForest,0.5916,0.0,0.4555,0.0
wine_benchmark_0903.csv,HBOS,0.56,0.0,0.5395,0.0
wine_benchmark_0903.csv,LOF,0.6074,0.0,0.5254,0.0
wine_benchmark_0903.csv,CBLOF,0.6392,0.0,0.4522,0.0
wine_benchmark_0904.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0904.csv,KNN,0.554,0.0,0.5048,0.0
wine_benchmark_0904.csv,IForest,0.5366,0.0,0.5001,0.0
wine_benchmark_0904.csv,HBOS,0.5018,0.0,0.5583,0.0
wine_benchmark_0904.csv,LOF,0.5192,0.0,0.6166,0.0
wine_benchmark_0904.csv,CBLOF,0.5018,0.0,0.5068,0.0
wine_benchmark_0905.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0905.csv,KNN,0.5579,0.0,0.4965,0.0
wine_benchmark_0905.csv,IForest,0.5757,0.0,0.458,0.0
wine_benchmark_0905.csv,HBOS,0.558,0.0,0.4614,0.0
wine_benchmark_0905.csv,LOF,0.5757,0.0,0.5005,0.0
wine_benchmark_0905.csv,CBLOF,0.5938,0.0,0.4951,0.0
wine_benchmark_0906.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0906.csv,KNN,0.5337,0.0,0.5777,0.0
wine_benchmark_0906.csv,IForest,0.5337,0.0,0.5172,0.0
wine_benchmark_0906.csv,HBOS,0.4663,0.0,0.5226,0.0
wine_benchmark_0906.csv,LOF,0.5,0.0,0.5186,0.0
wine_benchmark_0906.csv,CBLOF,0.5337,0.0,0.5179,0.0
wine_benchmark_0907.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0907.csv,KNN,0.543,0.0,0.5522,0.0
wine_benchmark_0907.csv,IForest,0.4869,0.0,0.5034,0.0
wine_benchmark_0907.csv,HBOS,0.4682,0.0,0.5,0.0
wine_benchmark_0907.csv,LOF,0.543,0.0,0.597,0.0
wine_benchmark_0907.csv,CBLOF,0.5432,0.0,0.5889,0.0
wine_benchmark_0908.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0908.csv,KNN,0.5149,0.0,0.6583,0.0
wine_benchmark_0908.csv,IForest,0.5147,0.0,0.5909,0.0
wine_benchmark_0908.csv,HBOS,0.531,0.0,0.5249,0.0
wine_benchmark_0908.csv,LOF,0.4984,0.0,0.6563,0.0
wine_benchmark_0908.csv,CBLOF,0.4658,0.0,0.5875,0.0
wine_benchmark_0909.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0909.csv,KNN,0.5397,0.0,0.5005,0.0
wine_benchmark_0909.csv,IForest,0.5216,0.0,0.5012,0.0
wine_benchmark_0909.csv,HBOS,0.5036,0.0,0.51,0.0
wine_benchmark_0909.csv,LOF,0.5036,0.0,0.5451,0.0
wine_benchmark_0909.csv,CBLOF,0.4856,0.0,0.5492,0.0
wine_benchmark_0910.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0910.csv,KNN,0.5916,0.0,0.6168,0.0
wine_benchmark_0910.csv,IForest,0.56,0.0,0.6141,0.0
wine_benchmark_0910.csv,HBOS,0.4969,0.0,0.6121,0.0
wine_benchmark_0910.csv,LOF,0.5916,0.0,0.6121,0.0
wine_benchmark_0910.csv,CBLOF,0.5762,0.0,0.6087,0.0
wine_benchmark_0911.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0911.csv,KNN,0.566,0.0,0.5426,0.0
wine_benchmark_0911.csv,IForest,0.5855,0.0,0.4989,0.0
wine_benchmark_0911.csv,HBOS,0.6242,0.0,0.5371,0.0
wine_benchmark_0911.csv,LOF,0.5466,0.0,0.4982,0.0
wine_benchmark_0911.csv,CBLOF,0.5079,0.0,0.4968,0.0
wine_benchmark_0912.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0912.csv,KNN,0.5473,0.0,0.663,0.0
wine_benchmark_0912.csv,IForest,0.5636,0.0,0.6563,0.0
wine_benchmark_0912.csv,HBOS,0.5473,0.0,0.5855,0.0
wine_benchmark_0912.csv,LOF,0.531,0.0,0.727,0.0
wine_benchmark_0912.csv,CBLOF,0.5799,0.0,0.6576,0.0
wine_benchmark_0913.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0913.csv,KNN,0.566,0.0,0.4873,0.0
wine_benchmark_0913.csv,IForest,0.6242,0.0,0.529,0.0
wine_benchmark_0913.csv,HBOS,0.6048,0.0,0.5378,0.0
wine_benchmark_0913.csv,LOF,0.5466,0.0,0.4484,0.0
wine_benchmark_0913.csv,CBLOF,0.566,0.0,0.5351,0.0
wine_benchmark_0914.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0914.csv,KNN,0.5149,0.0,0.5303,0.0
wine_benchmark_0914.csv,IForest,0.5149,0.0,0.4595,0.0
wine_benchmark_0914.csv,HBOS,0.5152,0.0,0.4534,0.0
wine_benchmark_0914.csv,LOF,0.5476,0.0,0.5289,0.0
wine_benchmark_0914.csv,CBLOF,0.4984,0.0,0.4602,0.0
wine_benchmark_0915.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0915.csv,KNN,0.5303,0.0,0.5313,0.0
wine_benchmark_0915.csv,IForest,0.5101,0.0,0.4531,0.0
wine_benchmark_0915.csv,HBOS,0.5504,0.0,0.4524,0.0
wine_benchmark_0915.csv,LOF,0.5303,0.0,0.4517,0.0
wine_benchmark_0915.csv,CBLOF,0.4899,0.0,0.4949,0.0
wine_benchmark_0916.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0916.csv,KNN,0.5908,0.0,0.561,0.0
wine_benchmark_0916.csv,IForest,0.5101,0.0,0.5307,0.0
wine_benchmark_0916.csv,HBOS,0.5101,0.0,0.5347,0.0
wine_benchmark_0916.csv,LOF,0.5504,0.0,0.5933,0.0
wine_benchmark_0916.csv,CBLOF,0.5104,0.0,0.6062,0.0
wine_benchmark_0917.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0917.csv,KNN,0.5579,0.0,0.5026,0.0
wine_benchmark_0917.csv,IForest,0.5036,0.0,0.4985,0.0
wine_benchmark_0917.csv,HBOS,0.5218,0.0,0.4992,0.0
wine_benchmark_0917.csv,LOF,0.5397,0.0,0.4985,0.0
wine_benchmark_0917.csv,CBLOF,0.4856,0.0,0.456,0.0
wine_benchmark_0918.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0918.csv,KNN,0.5714,0.0,0.5156,0.0
wine_benchmark_0918.csv,IForest,0.5366,0.0,0.5678,0.0
wine_benchmark_0918.csv,HBOS,0.554,0.0,0.4574,0.0
wine_benchmark_0918.csv,LOF,0.5714,0.0,0.4608,0.0
wine_benchmark_0918.csv,CBLOF,0.5714,0.0,0.5136,0.0
wine_benchmark_0919.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0919.csv,KNN,0.6118,0.0,0.5911,0.0
wine_benchmark_0919.csv,IForest,0.5038,0.0,0.5917,0.0
wine_benchmark_0919.csv,HBOS,0.5036,0.0,0.5438,0.0
wine_benchmark_0919.csv,LOF,0.5397,0.0,0.5438,0.0
wine_benchmark_0919.csv,CBLOF,0.5398,0.0,0.5917,0.0
wine_benchmark_0920.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0920.csv,KNN,0.5128,0.0,0.4394,0.0
wine_benchmark_0920.csv,IForest,0.5127,0.0,0.5261,0.0
wine_benchmark_0920.csv,HBOS,0.4653,0.0,0.6107,0.0
wine_benchmark_0920.csv,LOF,0.5127,0.0,0.5267,0.0
wine_benchmark_0920.csv,CBLOF,0.5286,0.0,0.4528,0.0
wine_benchmark_0921.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0921.csv,KNN,0.5216,0.0,0.608,0.0
wine_benchmark_0921.csv,IForest,0.5577,0.0,0.6046,0.0
wine_benchmark_0921.csv,HBOS,0.5397,0.0,0.5492,0.0
wine_benchmark_0921.csv,LOF,0.5397,0.0,0.6033,0.0
wine_benchmark_0921.csv,CBLOF,0.5397,0.0,0.6533,0.0
wine_benchmark_0922.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0922.csv,KNN,0.5169,0.0,0.5213,0.0
wine_benchmark_0922.csv,IForest,0.5674,0.0,0.5831,0.0
wine_benchmark_0922.csv,HBOS,0.5337,0.0,0.5811,0.0
wine_benchmark_0922.csv,LOF,0.5505,0.0,0.5172,0.0
wine_benchmark_0922.csv,CBLOF,0.5675,0.0,0.5818,0.0
wine_benchmark_0923.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0923.csv,KNN,0.5192,0.0,0.6661,0.0
wine_benchmark_0923.csv,IForest,0.5192,0.0,0.6661,0.0
wine_benchmark_0923.csv,HBOS,0.5018,0.0,0.5617,0.0
wine_benchmark_0923.csv,LOF,0.5366,0.0,0.6078,0.0
wine_benchmark_0923.csv,CBLOF,0.5195,0.0,0.6607,0.0
wine_benchmark_0924.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0924.csv,KNN,0.6311,0.0,0.646,0.0
wine_benchmark_0924.csv,IForest,0.5706,0.0,0.5712,0.0
wine_benchmark_0924.csv,HBOS,0.5706,0.0,0.5678,0.0
wine_benchmark_0924.csv,LOF,0.6513,0.0,0.6433,0.0
wine_benchmark_0924.csv,CBLOF,0.5908,0.0,0.5562,0.0
wine_benchmark_0925.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0925.csv,KNN,0.5706,0.0,0.4929,0.0
wine_benchmark_0925.csv,IForest,0.5504,0.0,0.4558,0.0
wine_benchmark_0925.csv,HBOS,0.5706,0.0,0.5725,0.0
wine_benchmark_0925.csv,LOF,0.5103,0.0,0.4565,0.0
wine_benchmark_0925.csv,CBLOF,0.5504,0.0,0.5395,0.0
wine_benchmark_0926.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0926.csv,KNN,0.5337,0.0,0.4466,0.0
wine_benchmark_0926.csv,IForest,0.5337,0.0,0.5071,0.0
wine_benchmark_0926.csv,HBOS,0.5505,0.0,0.5723,0.0
wine_benchmark_0926.csv,LOF,0.4835,0.0,0.4378,0.0
wine_benchmark_0926.csv,CBLOF,0.5337,0.0,0.5017,0.0
wine_benchmark_0927.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0927.csv,KNN,0.5804,0.0,0.5407,0.0
wine_benchmark_0927.csv,IForest,0.543,0.0,0.5332,0.0
wine_benchmark_0927.csv,HBOS,0.4682,0.0,0.5393,0.0
wine_benchmark_0927.csv,LOF,0.5804,0.0,0.4953,0.0
wine_benchmark_0927.csv,CBLOF,0.5804,0.0,0.5339,0.0
wine_benchmark_0928.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0928.csv,KNN,0.5056,0.0,0.4973,0.0
wine_benchmark_0928.csv,IForest,0.543,0.0,0.5455,0.0
wine_benchmark_0928.csv,HBOS,0.5432,0.0,0.5387,0.0
wine_benchmark_0928.csv,LOF,0.5243,0.0,0.5461,0.0
wine_benchmark_0928.csv,CBLOF,0.4869,0.0,0.4959,0.0
wine_benchmark_0929.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0929.csv,KNN,0.566,0.0,0.5686,0.0
wine_benchmark_0929.csv,IForest,0.5854,0.0,0.6205,0.0
wine_benchmark_0929.csv,HBOS,0.5078,0.0,0.5399,0.0
wine_benchmark_0929.csv,LOF,0.6048,0.0,0.5344,0.0
wine_benchmark_0929.csv,CBLOF,0.5854,0.0,0.5727,0.0
wine_benchmark_0930.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0930.csv,KNN,0.5366,0.0,0.5116,0.0
wine_benchmark_0930.csv,IForest,0.554,0.0,0.498,0.0
wine_benchmark_0930.csv,HBOS,0.5192,0.0,0.5035,0.0
wine_benchmark_0930.csv,LOF,0.554,0.0,0.5055,0.0
wine_benchmark_0930.csv,CBLOF,0.554,0.0,0.5631,0.0
wine_benchmark_0931.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0931.csv,KNN,0.5636,0.0,0.4501,0.0
wine_benchmark_0931.csv,IForest,0.5962,0.0,0.4514,0.0
wine_benchmark_0931.csv,HBOS,0.5473,0.0,0.5127,0.0
wine_benchmark_0931.csv,LOF,0.5473,0.0,0.4413,0.0
wine_benchmark_0931.csv,CBLOF,0.5637,0.0,0.4453,0.0
wine_benchmark_0932.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0932.csv,KNN,0.5284,0.0,0.6101,0.0
wine_benchmark_0932.csv,IForest,0.5758,0.0,0.5281,0.0
wine_benchmark_0932.csv,HBOS,0.5916,0.0,0.5254,0.0
wine_benchmark_0932.csv,LOF,0.5127,0.0,0.5321,0.0
wine_benchmark_0932.csv,CBLOF,0.5442,0.0,0.69,0.0
wine_benchmark_0933.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0933.csv,KNN,0.5367,0.0,0.5075,0.0
wine_benchmark_0933.csv,IForest,0.6236,0.0,0.5068,0.0
wine_benchmark_0933.csv,HBOS,0.6062,0.0,0.5102,0.0
wine_benchmark_0933.csv,LOF,0.554,0.0,0.5129,0.0
wine_benchmark_0933.csv,CBLOF,0.5367,0.0,0.5102,0.0
wine_benchmark_0934.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0934.csv,KNN,0.5473,0.0,0.5249,0.0
wine_benchmark_0934.csv,IForest,0.531,0.0,0.5195,0.0
wine_benchmark_0934.csv,HBOS,0.5473,0.0,0.5262,0.0
wine_benchmark_0934.csv,LOF,0.5473,0.0,0.5916,0.0
wine_benchmark_0934.csv,CBLOF,0.5147,0.0,0.5269,0.0
wine_benchmark_0935.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0935.csv,KNN,0.4984,0.0,0.512,0.0
wine_benchmark_0935.csv,IForest,0.531,0.0,0.5808,0.0
wine_benchmark_0935.csv,HBOS,0.5312,0.0,0.5228,0.0
wine_benchmark_0935.csv,LOF,0.5147,0.0,0.4474,0.0
wine_benchmark_0935.csv,CBLOF,0.5147,0.0,0.5053,0.0
wine_benchmark_0936.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0936.csv,KNN,0.5684,0.0,0.4483,0.0
wine_benchmark_0936.csv,IForest,0.5387,0.0,0.5685,0.0
wine_benchmark_0936.csv,HBOS,0.5089,0.0,0.4476,0.0
wine_benchmark_0936.csv,LOF,0.5833,0.0,0.4469,0.0
wine_benchmark_0936.csv,CBLOF,0.5091,0.0,0.4429,0.0
wine_benchmark_0937.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0937.csv,KNN,0.5577,0.0,0.5539,0.0
wine_benchmark_0937.csv,IForest,0.5397,0.0,0.5499,0.0
wine_benchmark_0937.csv,HBOS,0.5577,0.0,0.6012,0.0
wine_benchmark_0937.csv,LOF,0.5577,0.0,0.5005,0.0
wine_benchmark_0937.csv,CBLOF,0.6118,0.0,0.5485,0.0
wine_benchmark_0938.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0938.csv,KNN,0.6289,0.0,0.7284,0.0
wine_benchmark_0938.csv,IForest,0.5636,0.0,0.5916,0.0
wine_benchmark_0938.csv,HBOS,0.5799,0.0,0.599,0.0
wine_benchmark_0938.csv,LOF,0.5799,0.0,0.7284,0.0
wine_benchmark_0938.csv,CBLOF,0.5637,0.0,0.7331,0.0
wine_benchmark_0939.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0939.csv,KNN,0.5593,0.0,0.6176,0.0
wine_benchmark_0939.csv,IForest,0.4715,0.0,0.5482,0.0
wine_benchmark_0939.csv,HBOS,0.4715,0.0,0.5461,0.0
wine_benchmark_0939.csv,LOF,0.5154,0.0,0.5788,0.0
wine_benchmark_0939.csv,CBLOF,0.4717,0.0,0.6502,0.0
wine_benchmark_0940.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0940.csv,KNN,0.554,0.0,0.5068,0.0
wine_benchmark_0940.csv,IForest,0.5366,0.0,0.5021,0.0
wine_benchmark_0940.csv,HBOS,0.5192,0.0,0.557,0.0
wine_benchmark_0940.csv,LOF,0.6062,0.0,0.5075,0.0
wine_benchmark_0940.csv,CBLOF,0.5367,0.0,0.5089,0.0
wine_benchmark_0941.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0941.csv,KNN,0.5442,0.0,0.5321,0.0
wine_benchmark_0941.csv,IForest,0.4653,0.0,0.4495,0.0
wine_benchmark_0941.csv,HBOS,0.4811,0.0,0.4501,0.0
wine_benchmark_0941.csv,LOF,0.5442,0.0,0.4555,0.0
wine_benchmark_0941.csv,CBLOF,0.5286,0.0,0.5281,0.0
wine_benchmark_0942.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0942.csv,KNN,0.5337,0.0,0.5139,0.0
wine_benchmark_0942.csv,IForest,0.5,0.0,0.4493,0.0
wine_benchmark_0942.csv,HBOS,0.5,0.0,0.5145,0.0
wine_benchmark_0942.csv,LOF,0.5505,0.0,0.45,0.0
wine_benchmark_0942.csv,CBLOF,0.5169,0.0,0.452,0.0
wine_benchmark_0943.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0943.csv,KNN,0.5873,0.0,0.4569,0.0
wine_benchmark_0943.csv,IForest,0.5261,0.0,0.4482,0.0
wine_benchmark_0943.csv,HBOS,0.4801,0.0,0.5495,0.0
wine_benchmark_0943.csv,LOF,0.5261,0.0,0.4583,0.0
wine_benchmark_0943.csv,CBLOF,0.5261,0.0,0.4482,0.0
wine_benchmark_0944.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0944.csv,KNN,0.572,0.0,0.5536,0.0
wine_benchmark_0944.csv,IForest,0.4956,0.0,0.5441,0.0
wine_benchmark_0944.csv,HBOS,0.4956,0.0,0.5435,0.0
wine_benchmark_0944.csv,LOF,0.5873,0.0,0.6489,0.0
wine_benchmark_0944.csv,CBLOF,0.5261,0.0,0.4536,0.0
wine_benchmark_0945.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0945.csv,KNN,0.5442,0.0,0.44,0.0
wine_benchmark_0945.csv,IForest,0.5442,0.0,0.4434,0.0
wine_benchmark_0945.csv,HBOS,0.5127,0.0,0.5288,0.0
wine_benchmark_0945.csv,LOF,0.56,0.0,0.438,0.0
wine_benchmark_0945.csv,CBLOF,0.5442,0.0,0.4495,0.0
wine_benchmark_0946.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0946.csv,KNN,0.5636,0.0,0.4575,0.0
wine_benchmark_0946.csv,IForest,0.5147,0.0,0.4528,0.0
wine_benchmark_0946.csv,HBOS,0.531,0.0,0.5195,0.0
wine_benchmark_0946.csv,LOF,0.4984,0.0,0.4609,0.0
wine_benchmark_0946.csv,CBLOF,0.531,0.0,0.4582,0.0
wine_benchmark_0947.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0947.csv,KNN,0.5506,0.0,0.4902,0.0
wine_benchmark_0947.csv,IForest,0.4899,0.0,0.5327,0.0
wine_benchmark_0947.csv,HBOS,0.4698,0.0,0.5218,0.0
wine_benchmark_0947.csv,LOF,0.4899,0.0,0.4531,0.0
wine_benchmark_0947.csv,CBLOF,0.5101,0.0,0.5239,0.0
wine_benchmark_0948.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0948.csv,KNN,0.5018,0.0,0.5048,0.0
wine_benchmark_0948.csv,IForest,0.4669,0.0,0.5583,0.0
wine_benchmark_0948.csv,HBOS,0.4495,0.0,0.496,0.0
wine_benchmark_0948.csv,LOF,0.4843,0.0,0.5617,0.0
wine_benchmark_0948.csv,CBLOF,0.4669,0.0,0.5658,0.0
wine_benchmark_0949.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0949.csv,KNN,0.531,0.0,0.5174,0.0
wine_benchmark_0949.csv,IForest,0.5147,0.0,0.4453,0.0
wine_benchmark_0949.csv,HBOS,0.4984,0.0,0.5053,0.0
wine_benchmark_0949.csv,LOF,0.5147,0.0,0.442,0.0
wine_benchmark_0949.csv,CBLOF,0.5147,0.0,0.5855,0.0
wine_benchmark_0950.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0950.csv,KNN,0.5684,0.0,0.5746,0.0
wine_benchmark_0950.csv,IForest,0.4941,0.0,0.5692,0.0
wine_benchmark_0950.csv,HBOS,0.5089,0.0,0.5659,0.0
wine_benchmark_0950.csv,LOF,0.4792,0.0,0.5759,0.0
wine_benchmark_0950.csv,CBLOF,0.5238,0.0,0.5699,0.0
wine_benchmark_0951.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0951.csv,KNN,0.5577,0.0,0.4451,0.0
wine_benchmark_0951.csv,IForest,0.5218,0.0,0.489,0.0
wine_benchmark_0951.csv,HBOS,0.4856,0.0,0.4985,0.0
wine_benchmark_0951.csv,LOF,0.5938,0.0,0.4505,0.0
wine_benchmark_0951.csv,CBLOF,0.5397,0.0,0.4924,0.0
wine_benchmark_0952.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0952.csv,KNN,0.554,0.0,0.6193,0.0
wine_benchmark_0952.csv,IForest,0.5019,0.0,0.559,0.0
wine_benchmark_0952.csv,HBOS,0.5018,0.0,0.5651,0.0
wine_benchmark_0952.csv,LOF,0.5366,0.0,0.6146,0.0
wine_benchmark_0952.csv,CBLOF,0.5192,0.0,0.6207,0.0
wine_benchmark_0953.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0953.csv,KNN,0.5466,0.0,0.4914,0.0
wine_benchmark_0953.csv,IForest,0.5272,0.0,0.4873,0.0
wine_benchmark_0953.csv,HBOS,0.5272,0.0,0.5256,0.0
wine_benchmark_0953.csv,LOF,0.5272,0.0,0.4907,0.0
wine_benchmark_0953.csv,CBLOF,0.5078,0.0,0.4853,0.0
wine_benchmark_0954.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0954.csv,KNN,0.5414,0.0,0.4576,0.0
wine_benchmark_0954.csv,IForest,0.5569,0.0,0.5542,0.0
wine_benchmark_0954.csv,HBOS,0.5261,0.0,0.6462,0.0
wine_benchmark_0954.csv,LOF,0.5261,0.0,0.4515,0.0
wine_benchmark_0954.csv,CBLOF,0.5261,0.0,0.4549,0.0
wine_benchmark_0955.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0955.csv,KNN,0.5218,0.0,0.5005,0.0
wine_benchmark_0955.csv,IForest,0.5038,0.0,0.5417,0.0
wine_benchmark_0955.csv,HBOS,0.4858,0.0,0.5431,0.0
wine_benchmark_0955.csv,LOF,0.5577,0.0,0.5073,0.0
wine_benchmark_0955.csv,CBLOF,0.5036,0.0,0.5451,0.0
wine_benchmark_0956.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0956.csv,KNN,0.5756,0.0,0.521,0.0
wine_benchmark_0956.csv,IForest,0.4706,0.0,0.5237,0.0
wine_benchmark_0956.csv,HBOS,0.4916,0.0,0.4812,0.0
wine_benchmark_0956.csv,LOF,0.5546,0.0,0.4833,0.0
wine_benchmark_0956.csv,CBLOF,0.4498,0.0,0.5642,0.0
wine_benchmark_0957.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0957.csv,KNN,0.543,0.0,0.4607,0.0
wine_benchmark_0957.csv,IForest,0.5056,0.0,0.4973,0.0
wine_benchmark_0957.csv,HBOS,0.5243,0.0,0.5448,0.0
wine_benchmark_0957.csv,LOF,0.543,0.0,0.4579,0.0
wine_benchmark_0957.csv,CBLOF,0.5056,0.0,0.5434,0.0
wine_benchmark_0958.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0958.csv,KNN,0.5019,0.0,0.4587,0.0
wine_benchmark_0958.csv,IForest,0.554,0.0,0.4601,0.0
wine_benchmark_0958.csv,HBOS,0.5192,0.0,0.5136,0.0
wine_benchmark_0958.csv,LOF,0.5018,0.0,0.4601,0.0
wine_benchmark_0958.csv,CBLOF,0.4671,0.0,0.4499,0.0
wine_benchmark_0959.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0959.csv,KNN,0.5275,0.0,0.5405,0.0
wine_benchmark_0959.csv,IForest,0.5854,0.0,0.5337,0.0
wine_benchmark_0959.csv,HBOS,0.5272,0.0,0.5399,0.0
wine_benchmark_0959.csv,LOF,0.5272,0.0,0.4928,0.0
wine_benchmark_0959.csv,CBLOF,0.5272,0.0,0.5399,0.0
wine_benchmark_0960.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0960.csv,KNN,0.5169,0.0,0.5736,0.0
wine_benchmark_0960.csv,IForest,0.5,0.0,0.5172,0.0
wine_benchmark_0960.csv,HBOS,0.4663,0.0,0.5179,0.0
wine_benchmark_0960.csv,LOF,0.5,0.0,0.5615,0.0
wine_benchmark_0960.csv,CBLOF,0.4832,0.0,0.575,0.0
wine_benchmark_0961.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0961.csv,KNN,0.5416,0.0,0.4462,0.0
wine_benchmark_0961.csv,IForest,0.5416,0.0,0.4448,0.0
wine_benchmark_0961.csv,HBOS,0.5569,0.0,0.6394,0.0
wine_benchmark_0961.csv,LOF,0.5567,0.0,0.4475,0.0
wine_benchmark_0961.csv,CBLOF,0.5262,0.0,0.4428,0.0
wine_benchmark_0962.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0962.csv,KNN,0.5505,0.0,0.6416,0.0
wine_benchmark_0962.csv,IForest,0.6179,0.0,0.5152,0.0
wine_benchmark_0962.csv,HBOS,0.5674,0.0,0.4439,0.0
wine_benchmark_0962.csv,LOF,0.5505,0.0,0.5764,0.0
wine_benchmark_0962.csv,CBLOF,0.5339,0.0,0.6429,0.0
wine_benchmark_0963.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0963.csv,KNN,0.5504,0.0,0.4888,0.0
wine_benchmark_0963.csv,IForest,0.5504,0.0,0.5266,0.0
wine_benchmark_0963.csv,HBOS,0.5303,0.0,0.563,0.0
wine_benchmark_0963.csv,LOF,0.5706,0.0,0.4531,0.0
wine_benchmark_0963.csv,CBLOF,0.5308,0.0,0.4827,0.0
wine_benchmark_0964.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0964.csv,KNN,0.5567,0.0,0.5374,0.0
wine_benchmark_0964.csv,IForest,0.4954,0.0,0.5401,0.0
wine_benchmark_0964.csv,HBOS,0.5107,0.0,0.5374,0.0
wine_benchmark_0964.csv,LOF,0.5261,0.0,0.6401,0.0
wine_benchmark_0964.csv,CBLOF,0.4801,0.0,0.5401,0.0
wine_benchmark_0965.csv,ABOD,0.5,0.0,0.5,0.0
wine_benchmark_0965.csv,KNN,0.6179,0.0,0.5159,0.0
wine_benchmark_0965.csv,IForest,0.6179,0.0,0.5098,0.0
wine_benchmark_0965.csv,HBOS,0.5674,0.0,0.5084,0.0
wine_benchmark_0965.csv,LOF,0.6179,0.0,0.5159,0.0
